別の生き物としてってことかと。##そんなアホなこと高貴な俺たちには到底真剣にできないわ的な。##「ホストに数百万貢ぐ女ってほんとすごいよな、シャンパンは小便になって消えるのにwほんま尊敬する」,ほんとすごいよな
別の生き物としてってことかと。##そんなアホなこと高貴な俺たちには到底真剣にできないわ的な。##「ホストに数百万貢ぐ女ってほんとすごいよな、シャンパンは小便になって消えるのにwほんま尊敬する」,高貴な##ほんま尊敬する
異次元の世界。共感力とか失言とかそういう次元の話じゃない。さすが自民党！####やっぱりTwitter見てるとダメだわ。。というか政治関連のニュースを見てると本当に精神的にやられる。####ちゃんとした政治家の人たちに頑張ってほしい。ちゃんとした人もいるよって…。,さすが自民党！
異次元の世界。共感力とか失言とかそういう次元の話じゃない。さすが自民党！####やっぱりTwitter見てるとダメだわ。。というか政治関連のニュースを見てると本当に精神的にやられる。####ちゃんとした政治家の人たちに頑張ってほしい。ちゃんとした人もいるよって…。,さすが自民党
異次元の世界。共感力とか失言とかそういう次元の話じゃない。さすが自民党！####やっぱりTwitter見てるとダメだわ。。というか政治関連のニュースを見てると本当に精神的にやられる。####ちゃんとした政治家の人たちに頑張ってほしい。ちゃんとした人もいるよって…。,さすが自民党
下手なSFより中国を見ている方が遥かに刺激的で面白いわ,遥かに刺激的で面白いわ
下手なSFより中国を見ている方が遥かに刺激的で面白いわ,刺激的で面白いわ
下手なSFより中国を見ている方が遥かに刺激的で面白いわ,面白いわ
男同士の恋愛を舐めるな、というお話。なんならノンケより相手いねぇからな。,ノンケより相手いねぇからな。
男同士の恋愛を舐めるな、というお話。なんならノンケより相手いねぇからな。,ノンケより相手いねぇからな
男同士の恋愛を舐めるな、というお話。なんならノンケより相手いねぇからな。,
「_つくな。素直に言えばいいさ、遊びたいって。どこでも連れていくよ、首里城でも美浜でも美ら海でも。みんな喜んで案内するぜ。戦争のこと知りたいとか嘘つくな」######と言われないような展開になるといいですね。#####ちむどんどん,と言われないような展開になるといいですね。
「_つくな。素直に言えばいいさ、遊びたいって。どこでも連れていくよ、首里城でも美浜でも美ら海でも。みんな喜んで案内するぜ。戦争のこと知りたいとか嘘つくな」######と言われないような展開になるといいですね。#####ちむどんどん,展開になるといいですね
「_つくな。素直に言えばいいさ、遊びたいって。どこでも連れていくよ、首里城でも美浜でも美ら海でも。みんな喜んで案内するぜ。戦争のこと知りたいとか嘘つくな」######と言われないような展開になるといいですね。#####ちむどんどん,いいですね
もうそれが今の日本人のレベルってことだよね__まあ大半高齢者やけどもね‥みのもんたで納豆消えるのと根っこは同じだよね‥テレビ万歳！,テレビ万歳！
もうそれが今の日本人のレベルってことだよね__まあ大半高齢者やけどもね‥みのもんたで納豆消えるのと根っこは同じだよね‥テレビ万歳！,テレビ万歳
もうそれが今の日本人のレベルってことだよね__まあ大半高齢者やけどもね‥みのもんたで納豆消えるのと根っこは同じだよね‥テレビ万歳！,テレビ万歳！
烏丸からの京都タワーやから、##たっかい運賃の地下鉄乗っていけばええんやな,地下鉄乗っていけばええんやな
烏丸からの京都タワーやから、##たっかい運賃の地下鉄乗っていけばええんやな,たっかい運賃の地下鉄
烏丸からの京都タワーやから、##たっかい運賃の地下鉄乗っていけばええんやな,たっかい運賃
MP氏####皆が体張ってクリスタル止めようとしてるのに、１人だけ0デス0秒は強すぎるな,１人だけ0デス0秒は強すぎるな
MP氏####皆が体張ってクリスタル止めようとしてるのに、１人だけ0デス0秒は強すぎるな,0デス0##秒
MP氏####皆が体張ってクリスタル止めようとしてるのに、１人だけ0デス0秒は強すぎるな,強すぎるな
俺に奴隷がいるなら家事させるだけでなく会社にも行かせるな__,家事させるだけでなく会社にも行かせるな__
俺に奴隷がいるなら家事させるだけでなく会社にも行かせるな__,会社にも行かせるな
俺に奴隷がいるなら家事させるだけでなく会社にも行かせるな__,会社にも行かせるな
最近はじめからつけてる人より、外してたくせに私の顔見てつける人にイラッとしてしまう__##その後、まぁせいぜい頑張れよって内心応援してる自分がいる,まぁせいぜい頑張れよって内心応援してる自分がいる
最近はじめからつけてる人より、外してたくせに私の顔見てつける人にイラッとしてしまう__##その後、まぁせいぜい頑張れよって内心応援してる自分がいる,せいぜい頑張れよ
最近はじめからつけてる人より、外してたくせに私の顔見てつける人にイラッとしてしまう__##その後、まぁせいぜい頑張れよって内心応援してる自分がいる,せいぜい頑張れよって内心応援してる
三人寄れば色恋の話、みたいな思考回路がよくわからないから誤ってそういう場に混じったときに「なるほど！」しか言えなくなってしまう,「なるほど！」しか言えなくなってしまう
三人寄れば色恋の話、みたいな思考回路がよくわからないから誤ってそういう場に混じったときに「なるほど！」しか言えなくなってしまう,ない
三人寄れば色恋の話、みたいな思考回路がよくわからないから誤ってそういう場に混じったときに「なるほど！」しか言えなくなってしまう,「なるほど！」しか言えなくなってしまう
さすが東京選挙区、1位2位予想の人達だわ,さすが東京選挙区
さすが東京選挙区、1位2位予想の人達だわ,さすが東京都選挙区
さすが東京選挙区、1位2位予想の人達だわ,さすが
たまへーさんの足を引っ張るたいやきさん##私を犠牲にしてゴールしたシロムンクさん…いやー足の引っ張り合いも楽しいゲームでしたなぁ！！,楽しいゲームでしたなぁ！！
たまへーさんの足を引っ張るたいやきさん##私を犠牲にしてゴールしたシロムンクさん…いやー足の引っ張り合いも楽しいゲームでしたなぁ！！,楽しいゲームでしたなぁ！！
たまへーさんの足を引っ張るたいやきさん##私を犠牲にしてゴールしたシロムンクさん…いやー足の引っ張り合いも楽しいゲームでしたなぁ！！,楽しいゲームでしたなぁ！！
pixivにマネヱヂヤアの絵大量にあって草##お前は性別不詳なのに都合よく女化されるんだな、マジおもしれー！,マジおもしれー！
pixivにマネヱヂヤアの絵大量にあって草##お前は性別不詳なのに都合よく女化されるんだな、マジおもしれー！,マジおもしれー！
pixivにマネヱヂヤアの絵大量にあって草##お前は性別不詳なのに都合よく女化されるんだな、マジおもしれー！,マジおもしれー！
ソンムル禁止になるの早すぎて驚いてる、、そっか、、宿舎のラック破壊する量なんだもんね、破壊、ね、、,破壊、ね、、
ソンムル禁止になるの早すぎて驚いてる、、そっか、、宿舎のラック破壊する量なんだもんね、破壊、ね、、,
ソンムル禁止になるの早すぎて驚いてる、、そっか、、宿舎のラック破壊する量なんだもんね、破壊、ね、、,破壊、ね、、
頭使ってほしいな,頭使ってほしいな##
頭使ってほしいな,
頭使ってほしいな,頭使ってほしいな
ファミマのメンチ おこげの味がして美味しい,おこげの味がして美味しい##
ファミマのメンチ おこげの味がして美味しい,
ファミマのメンチ おこげの味がして美味しい,美味しい
国は景気が良いようで,国は景気が良いようで##
国は景気が良いようで,景気が良いようで
国は景気が良いようで,良いようで
さーすーがー自民党さん！！！,さーすーがー自民党さん！！！##
さーすーがー自民党さん！！！,さーすーがー
さーすーがー自民党さん！！！,
最近自民党黄金ムーブしすぎて逆に策略なんかって思ってしまう,策略なんかって思ってしまう##
最近自民党黄金ムーブしすぎて逆に策略なんかって思ってしまう,黄金ムーブしすぎて
最近自民党黄金ムーブしすぎて逆に策略なんかって思ってしまう,策略なんかって思ってしまう##
流石にそんな人でなしなことをテレビはやらんだろう。,テレビはやらんだろう。##
流石にそんな人でなしなことをテレビはやらんだろう。,
流石にそんな人でなしなことをテレビはやらんだろう。,
ほんと最高だなぁ,最高だなぁ
ほんと最高だなぁ,
ほんと最高だなぁ,
内科医によるテキトーな腰痛診療からの鍼灸師コラボは本当に相性がいいと思いますね。,相性がいいと思いますね。##
内科医によるテキトーな腰痛診療からの鍼灸師コラボは本当に相性がいいと思いますね。,本当に相性がいいと思いますね。
内科医によるテキトーな腰痛診療からの鍼灸師コラボは本当に相性がいいと思いますね。,相性がいいと思いますね。
後れ馳せながら「底辺の仕事」の記事読みました。##定義のひとつとして“誰でもできる”があると知り残念に思いました。##私が働きながらコツコツ学んだ知識や、頑張って大学で学んだ知識、資格を取得したことは『誰でもできる』ことなんだね。##そこのあなたも明日から『保育士』だ！###保育士　#保育,明日から『保育士』だ！
後れ馳せながら「底辺の仕事」の記事読みました。##定義のひとつとして“誰でもできる”があると知り残念に思いました。##私が働きながらコツコツ学んだ知識や、頑張って大学で学んだ知識、資格を取得したことは『誰でもできる』ことなんだね。##そこのあなたも明日から『保育士』だ！###保育士　#保育,明日から『保育士』だ！
後れ馳せながら「底辺の仕事」の記事読みました。##定義のひとつとして“誰でもできる”があると知り残念に思いました。##私が働きながらコツコツ学んだ知識や、頑張って大学で学んだ知識、資格を取得したことは『誰でもできる』ことなんだね。##そこのあなたも明日から『保育士』だ！###保育士　#保育,そこのあなたも明日から『保育士』だ！###保育士　#保育
比較の対象というのは理解できるんですけど、全体主義でもない限りは格差がないなんてありえないかと。努力しない方を大事にする感覚はわかりません。,大事にする感覚はわかりません。##
比較の対象というのは理解できるんですけど、全体主義でもない限りは格差がないなんてありえないかと。努力しない方を大事にする感覚はわかりません。,
比較の対象というのは理解できるんですけど、全体主義でもない限りは格差がないなんてありえないかと。努力しない方を大事にする感覚はわかりません。,
かっこよ##問題発言ですよ、ご自身で言う通り。,ご自身で言う通り。##
かっこよ##問題発言ですよ、ご自身で言う通り。,
かっこよ##問題発言ですよ、ご自身で言う通り。,ご自身で言う通り。
今コロナで検索するとマジでヤバいことしか出てこないんだが...####ワクチン容認していた人の仕事は終わったのか。本当にお疲れ様でした####しかしコロナって不思議だよね。こんだけ高温でも感染者が倍々と増えているんだから##ワクチン打った方がいいのかもしれないね,いいのかもしれないね##
今コロナで検索するとマジでヤバいことしか出てこないんだが...####ワクチン容認していた人の仕事は終わったのか。本当にお疲れ様でした####しかしコロナって不思議だよね。こんだけ高温でも感染者が倍々と増えているんだから##ワクチン打った方がいいのかもしれないね,本当にお疲れ様でした
今コロナで検索するとマジでヤバいことしか出てこないんだが...####ワクチン容認していた人の仕事は終わったのか。本当にお疲れ様でした####しかしコロナって不思議だよね。こんだけ高温でも感染者が倍々と増えているんだから##ワクチン打った方がいいのかもしれないね,
政治がもっと結婚・子育てに寛容だったら結婚や子持ち世帯増えていたと思います,増えていたと思います##
政治がもっと結婚・子育てに寛容だったら結婚や子持ち世帯増えていたと思います,
政治がもっと結婚・子育てに寛容だったら結婚や子持ち世帯増えていたと思います,
大通りの信号でも関係無いってか。##いやぁ流石です。真似できないわ〜##ちなみに産業道路です。####車両完成度100点。ドライバー0点。##横浜300？て1690のレクサスさん。####車は乗り手を選べない。###川崎市 #拡散希望 #信号 #レクサス,乗り手を選べない。
大通りの信号でも関係無いってか。##いやぁ流石です。真似できないわ〜##ちなみに産業道路です。####車両完成度100点。ドライバー0点。##横浜300？て1690のレクサスさん。####車は乗り手を選べない。###川崎市 #拡散希望 #信号 #レクサス,いやぁ流石です。真似できないわ〜
大通りの信号でも関係無いってか。##いやぁ流石です。真似できないわ〜##ちなみに産業道路です。####車両完成度100点。ドライバー0点。##横浜300？て1690のレクサスさん。####車は乗り手を選べない。###川崎市 #拡散希望 #信号 #レクサス,いやぁ流石です。真似できないわ〜
「フェミニズムはもはや時代遅れではないか？」という議論が起こるなかで、「やっぱりまだ必要だわ……」となる自民党からのナイスアシスト / “「女性はもっと男性に寛大に」少子化、未婚めぐり自民・桜田元五輪相：朝日新聞デジタル”,女性はもっと男性に寛大に
「フェミニズムはもはや時代遅れではないか？」という議論が起こるなかで、「やっぱりまだ必要だわ……」となる自民党からのナイスアシスト / “「女性はもっと男性に寛大に」少子化、未婚めぐり自民・桜田元五輪相：朝日新聞デジタル”,ナイスアシスト
「フェミニズムはもはや時代遅れではないか？」という議論が起こるなかで、「やっぱりまだ必要だわ……」となる自民党からのナイスアシスト / “「女性はもっと男性に寛大に」少子化、未婚めぐり自民・桜田元五輪相：朝日新聞デジタル”,自民党からのナイスアシスト
展示訓練等で体験航海に参加される皆さんへ####船酔い対策だけでなく、熱中症対策も徹底してください。自衛隊は皆さんの体調をサポートするだけの予算はありません,サポートするだけの予算はありません
展示訓練等で体験航海に参加される皆さんへ####船酔い対策だけでなく、熱中症対策も徹底してください。自衛隊は皆さんの体調をサポートするだけの予算はありません,予算はありません##
展示訓練等で体験航海に参加される皆さんへ####船酔い対策だけでなく、熱中症対策も徹底してください。自衛隊は皆さんの体調をサポートするだけの予算はありません,
イソジン吉村・雨ガッパ松井、この２人はどうにもならん__##戻って首長の仕事しろ__##またコロナで日本一目指してるのか？##府民・市民はたまりません。##維新に騙されてはいけない__##維新に投票してはいけない__,府民・市民はたまりません。
イソジン吉村・雨ガッパ松井、この２人はどうにもならん__##戻って首長の仕事しろ__##またコロナで日本一目指してるのか？##府民・市民はたまりません。##維新に騙されてはいけない__##維新に投票してはいけない__,またコロナで日本一目指してるのか？
イソジン吉村・雨ガッパ松井、この２人はどうにもならん__##戻って首長の仕事しろ__##またコロナで日本一目指してるのか？##府民・市民はたまりません。##維新に騙されてはいけない__##維新に投票してはいけない__,イソジン吉村・雨ガッパ松井
選挙前に発言してくれてありがとうございます,ありがとうございます
選挙前に発言してくれてありがとうございます,ありがとうございます
選挙前に発言してくれてありがとうございます,ありがとうございます
カバーストーリーは「痛ましい事故」だし死者は出てそう####DAにとって「目障りな電波塔」が「平和の守り神」=結果は芳しくなかった####「事件は事故になるし、悲劇は美談になる」これは旧電波塔事件のことを想起しての発言と考えられる　旧電波塔における千束にとっての悲劇が、美談で上書きされた,
カバーストーリーは「痛ましい事故」だし死者は出てそう####DAにとって「目障りな電波塔」が「平和の守り神」=結果は芳しくなかった####「事件は事故になるし、悲劇は美談になる」これは旧電波塔事件のことを想起しての発言と考えられる　旧電波塔における千束にとっての悲劇が、美談で上書きされた,美談で上書きされた
カバーストーリーは「痛ましい事故」だし死者は出てそう####DAにとって「目障りな電波塔」が「平和の守り神」=結果は芳しくなかった####「事件は事故になるし、悲劇は美談になる」これは旧電波塔事件のことを想起しての発言と考えられる　旧電波塔における千束にとっての悲劇が、美談で上書きされた,美談で上書きされた
はいはい、すみませんね,すみませんね
はいはい、すみませんね,すみませんね
はいはい、すみませんね,はいはい、すみませんね
でも、「結婚して一人前」「子どもをうんで一人前」との決めつけは強いから、日本が経済的にも文化的にも停滞しないで、そこそこ繁栄したままだったら、そのての重圧や見下しに何度も遭遇するはめになったかもしれないと思う。##そう思うと、やっぱりJ党に感謝？,J党に感謝？
でも、「結婚して一人前」「子どもをうんで一人前」との決めつけは強いから、日本が経済的にも文化的にも停滞しないで、そこそこ繁栄したままだったら、そのての重圧や見下しに何度も遭遇するはめになったかもしれないと思う。##そう思うと、やっぱりJ党に感謝？,感謝？
でも、「結婚して一人前」「子どもをうんで一人前」との決めつけは強いから、日本が経済的にも文化的にも停滞しないで、そこそこ繁栄したままだったら、そのての重圧や見下しに何度も遭遇するはめになったかもしれないと思う。##そう思うと、やっぱりJ党に感謝？,やっぱりJ党に感謝？
そこはまぁそれぞれの宗派やね　俺は本人や周りが楽しいならいいことだね　教なので,
そこはまぁそれぞれの宗派やね　俺は本人や周りが楽しいならいいことだね　教なので,楽しいならいいことだね
そこはまぁそれぞれの宗派やね　俺は本人や周りが楽しいならいいことだね　教なので,教なので
少子化の責任を女性に押し付ける自民党のおっさん議員。こんな人でも元大臣を務めていたと言うのだから自民党って本当にすごいよね。 ##「女性はもっと男性に寛大に」少子化、未婚めぐり自民・桜田元五輪相：朝日新聞デジタル,自民党って本当にすごいよね。
少子化の責任を女性に押し付ける自民党のおっさん議員。こんな人でも元大臣を務めていたと言うのだから自民党って本当にすごいよね。 ##「女性はもっと男性に寛大に」少子化、未婚めぐり自民・桜田元五輪相：朝日新聞デジタル,すごいよね。
少子化の責任を女性に押し付ける自民党のおっさん議員。こんな人でも元大臣を務めていたと言うのだから自民党って本当にすごいよね。 ##「女性はもっと男性に寛大に」少子化、未婚めぐり自民・桜田元五輪相：朝日新聞デジタル,自民党って本当にすごいよね。
長い会議は日本の美徳,日本の美徳
長い会議は日本の美徳,美徳
長い会議は日本の美徳,日本の美徳
根性論嫌いなのに、根性論で乗り切ろうとしてた自分に花束を送ってやろう。,花束を送ってやろう。
根性論嫌いなのに、根性論で乗り切ろうとしてた自分に花束を送ってやろう。,花束を送ってやろう。
根性論嫌いなのに、根性論で乗り切ろうとしてた自分に花束を送ってやろう。,花束を送ってやろう。
海外を見てれば声出しを規制するほうが時代遅れなんですけどね……。####本気でペナルティを与えたいなら罰金より「無観客」がいいんじゃないですか？新型コロナ感染対策にもなるし,
海外を見てれば声出しを規制するほうが時代遅れなんですけどね……。####本気でペナルティを与えたいなら罰金より「無観客」がいいんじゃないですか？新型コロナ感染対策にもなるし,感染対策にもなるし##
海外を見てれば声出しを規制するほうが時代遅れなんですけどね……。####本気でペナルティを与えたいなら罰金より「無観客」がいいんじゃないですか？新型コロナ感染対策にもなるし,新型コロナ感染対策にもなるし
ウェアハウスで投げてるけど、隣のカード買いたて初心者が180何回も出してて501も3ラウンドアウトしてて天才すぎる,天才すぎる
ウェアハウスで投げてるけど、隣のカード買いたて初心者が180何回も出してて501も3ラウンドアウトしてて天才すぎる,天才すぎる
ウェアハウスで投げてるけど、隣のカード買いたて初心者が180何回も出してて501も3ラウンドアウトしてて天才すぎる,天才すぎる
久々に夜バス乗ったけど、この狭さ最高やね,最高やね
久々に夜バス乗ったけど、この狭さ最高やね,最高やね
久々に夜バス乗ったけど、この狭さ最高やね,最高やね
院政は天皇側が摂関家から権力を取り戻そうとして武士であり陸奥の砂金を手に入れていた源義家を院昇殿という破格の待遇を持って、武士の台頭を許しそれまでの身分制を崩壊に導く##それの良し悪しはまた別の話だが,
院政は天皇側が摂関家から権力を取り戻そうとして武士であり陸奥の砂金を手に入れていた源義家を院昇殿という破格の待遇を持って、武士の台頭を許しそれまでの身分制を崩壊に導く##それの良し悪しはまた別の話だが,なし
院政は天皇側が摂関家から権力を取り戻そうとして武士であり陸奥の砂金を手に入れていた源義家を院昇殿という破格の待遇を持って、武士の台頭を許しそれまでの身分制を崩壊に導く##それの良し悪しはまた別の話だが,それの良し悪しはまた別の話だが
お札でしか入金できないATMの支払いで499円という想像しうる限り最悪のお釣り額来て頭にきますよ〜##財布の中身いっぱいで嬉しいね！,嬉しいね！
お札でしか入金できないATMの支払いで499円という想像しうる限り最悪のお釣り額来て頭にきますよ〜##財布の中身いっぱいで嬉しいね！,財布の中身いっぱい
お札でしか入金できないATMの支払いで499円という想像しうる限り最悪のお釣り額来て頭にきますよ〜##財布の中身いっぱいで嬉しいね！,財布の中身いっぱいで嬉しいね！
やす！！！,
やす！！！,なし
やす！！！,やす！！！
そこそこ走る馬に乗れば永島さんはしっかり結果出しますね。,
そこそこ走る馬に乗れば永島さんはしっかり結果出しますね。,結果出しますね。
そこそこ走る馬に乗れば永島さんはしっかり結果出しますね。,そこそこ走る馬
モナWi-Fi、対応が悪いと怒られて現状なのに全く改善していないのが相変わらず度胸あるなって思う,度胸あるなって思う
モナWi-Fi、対応が悪いと怒られて現状なのに全く改善していないのが相変わらず度胸あるなって思う,度胸あるな
モナWi-Fi、対応が悪いと怒られて現状なのに全く改善していないのが相変わらず度胸あるなって思う,相変わらず度胸あるな
TERFってなんでトランス差別に反対する人フォローしてるんだ？と思ってたけど、もしかして普段他人のツイートの都合のいいところしか読めないんですか？,
TERFってなんでトランス差別に反対する人フォローしてるんだ？と思ってたけど、もしかして普段他人のツイートの都合のいいところしか読めないんですか？,都合のいいところ
TERFってなんでトランス差別に反対する人フォローしてるんだ？と思ってたけど、もしかして普段他人のツイートの都合のいいところしか読めないんですか？,都合のいいところしか読めないんですか？
ペーパーハウスコリア、冒頭から「悪い事をするからトーキョーを名乗る」というネトウヨ界隈を刺激する自虐を叩き込んできた,
ペーパーハウスコリア、冒頭から「悪い事をするからトーキョーを名乗る」というネトウヨ界隈を刺激する自虐を叩き込んできた,悪い事をするからトーキョーを名乗る
ペーパーハウスコリア、冒頭から「悪い事をするからトーキョーを名乗る」というネトウヨ界隈を刺激する自虐を叩き込んできた,ネトウヨ界隈を刺激する自虐を叩き込んできた
もう日プタイ語英語字幕を待つより私が1からタイ語学んで字幕作成した方が早い気がするな,
もう日プタイ語英語字幕を待つより私が1からタイ語学んで字幕作成した方が早い気がするな,字幕作成した方が早い
もう日プタイ語英語字幕を待つより私が1からタイ語学んで字幕作成した方が早い気がするな,早い気がするな
アップルさんはスペシャリストが沢山いらっしゃるようで。,沢山いらっしゃるようで。
アップルさんはスペシャリストが沢山いらっしゃるようで。,スペシャリストが
アップルさんはスペシャリストが沢山いらっしゃるようで。,沢山いらっしゃるようで
〜休憩中〜####暑い…暑すぎる…####この季節に会社のエアコンぶっ壊れて##扇風機だけ…####現場も暑いし休憩する所も暑い…####これが神様からの試練かな？,神様からの試練
〜休憩中〜####暑い…暑すぎる…####この季節に会社のエアコンぶっ壊れて##扇風機だけ…####現場も暑いし休憩する所も暑い…####これが神様からの試練かな？,これが神様からの試練かな？
〜休憩中〜####暑い…暑すぎる…####この季節に会社のエアコンぶっ壊れて##扇風機だけ…####現場も暑いし休憩する所も暑い…####これが神様からの試練かな？,神様からの試練
古典担当が今まで予習してなくて、今日初めてちょっと予習してきた人に「これからね、初項0、公比10の等比数列みたいにどんどんやってきてね」##って言ってたけど、初項0の等比数列は永遠に0で草,永遠に0
古典担当が今まで予習してなくて、今日初めてちょっと予習してきた人に「これからね、初項0、公比10の等比数列みたいにどんどんやってきてね」##って言ってたけど、初項0の等比数列は永遠に0で草,どんどんやってきてね
古典担当が今まで予習してなくて、今日初めてちょっと予習してきた人に「これからね、初項0、公比10の等比数列みたいにどんどんやってきてね」##って言ってたけど、初項0の等比数列は永遠に0で草,わからない
もう少し上手くやれよ自民党______。バレバレやんか。。,バレバレやんか
もう少し上手くやれよ自民党______。バレバレやんか。。,もう少し上手くやれよ
もう少し上手くやれよ自民党______。バレバレやんか。。,上手く
そう考えると男、ほんとイカれてるの多いんだなと思いますね…##オーケーストアはいいぞ！と言い出す有名な垢の女性##差別だー！婚約相手がオーケーストアで喜ぶか試そう！と言い出す女##オーケーストアで喜ぶタンクトップの夫のイラストをアップする女##これやってる女、誰一人いませんからね,イラストをアップする女
そう考えると男、ほんとイカれてるの多いんだなと思いますね…##オーケーストアはいいぞ！と言い出す有名な垢の女性##差別だー！婚約相手がオーケーストアで喜ぶか試そう！と言い出す女##オーケーストアで喜ぶタンクトップの夫のイラストをアップする女##これやってる女、誰一人いませんからね,誰一人いませんからね
そう考えると男、ほんとイカれてるの多いんだなと思いますね…##オーケーストアはいいぞ！と言い出す有名な垢の女性##差別だー！婚約相手がオーケーストアで喜ぶか試そう！と言い出す女##オーケーストアで喜ぶタンクトップの夫のイラストをアップする女##これやってる女、誰一人いませんからね,オーケーストアはいいぞ！
タカラトミーくんは、せっかくまたデュエマが盛り上がりを見せてきたところなのに水を刺すのが上手いね##ガイアッシュ欲しいかな〜位だったし買えなくても問題はなかったんだけど、タカラトミーモール限定商品は何度もこうなってたのに一向に反省しないから、さっさとエンジニア雇って鯖改修しろ,エンジニア雇って
タカラトミーくんは、せっかくまたデュエマが盛り上がりを見せてきたところなのに水を刺すのが上手いね##ガイアッシュ欲しいかな〜位だったし買えなくても問題はなかったんだけど、タカラトミーモール限定商品は何度もこうなってたのに一向に反省しないから、さっさとエンジニア雇って鯖改修しろ,水を刺すのが上手いね
タカラトミーくんは、せっかくまたデュエマが盛り上がりを見せてきたところなのに水を刺すのが上手いね##ガイアッシュ欲しいかな〜位だったし買えなくても問題はなかったんだけど、タカラトミーモール限定商品は何度もこうなってたのに一向に反省しないから、さっさとエンジニア雇って鯖改修しろ,水を刺すのが上手いね
ミスを許容できない世の中、ギスギスしすぎて嫌やな。故意的でないミスなら許容する器を持てや。####ミスに文句垂れるやつは、それはそれは、全くミスしない優秀なお方なんでしょう。####そんなお方には、ミスがない成果というものを見せていただきましょうか。,ミスがない成果
ミスを許容できない世の中、ギスギスしすぎて嫌やな。故意的でないミスなら許容する器を持てや。####ミスに文句垂れるやつは、それはそれは、全くミスしない優秀なお方なんでしょう。####そんなお方には、ミスがない成果というものを見せていただきましょうか。,全くミスしない優秀なお方なんでしょう。##
ミスを許容できない世の中、ギスギスしすぎて嫌やな。故意的でないミスなら許容する器を持てや。####ミスに文句垂れるやつは、それはそれは、全くミスしない優秀なお方なんでしょう。####そんなお方には、ミスがない成果というものを見せていただきましょうか。,全くミスしない優秀なお方
まぁ、マイノリティを無視する点において、今の国会は確かに日本の代表かもしれないけど。,マイノリティを無視する点
まぁ、マイノリティを無視する点において、今の国会は確かに日本の代表かもしれないけど。,日本の代表かもしれないけど。
まぁ、マイノリティを無視する点において、今の国会は確かに日本の代表かもしれないけど。,日本の代表
なんで年配教員は足並みを合わせないんでしょうね,年配教員は足並み
なんで年配教員は足並みを合わせないんでしょうね,合わせないんでしょうね
なんで年配教員は足並みを合わせないんでしょうね,わからない
ミニマリスト志望のみなさん、傘の「軸」は断捨離できますよ。これからは笠ですよ！もちろん、折り畳めるし。##携帯が手放せない勢のみなさんも、これなら、歩きスマホしやすいでしょ？###傘 #暑さ対策 #日傘 #日傘男子,きスマホしやすいでしょ？
ミニマリスト志望のみなさん、傘の「軸」は断捨離できますよ。これからは笠ですよ！もちろん、折り畳めるし。##携帯が手放せない勢のみなさんも、これなら、歩きスマホしやすいでしょ？###傘 #暑さ対策 #日傘 #日傘男子,これなら、歩きスマホしやすいでしょ？
ミニマリスト志望のみなさん、傘の「軸」は断捨離できますよ。これからは笠ですよ！もちろん、折り畳めるし。##携帯が手放せない勢のみなさんも、これなら、歩きスマホしやすいでしょ？###傘 #暑さ対策 #日傘 #日傘男子,歩きスマホしやすいでしょ？
というか、稼ぎ方教えます系怪しいエンジニアは声だけデカイので##そのうち強強エンジニアに矛盾点叩かれて、知らん間に消えてくから####セミみたいに儚い生き物だなあと思うときがある,強強エンジニアに矛盾点叩かれて
というか、稼ぎ方教えます系怪しいエンジニアは声だけデカイので##そのうち強強エンジニアに矛盾点叩かれて、知らん間に消えてくから####セミみたいに儚い生き物だなあと思うときがある,セミみたいに儚い生き物だなあと思うときがある##
というか、稼ぎ方教えます系怪しいエンジニアは声だけデカイので##そのうち強強エンジニアに矛盾点叩かれて、知らん間に消えてくから####セミみたいに儚い生き物だなあと思うときがある,わからない
ただでさえ主婦の傍ら仕事してて収入そんなに多くないのに税金とられたら老後2000万なんて貯まるわけないですやん！,老後2000万なんて
ただでさえ主婦の傍ら仕事してて収入そんなに多くないのに税金とられたら老後2000万なんて貯まるわけないですやん！,貯まるわけないですやん！##
ただでさえ主婦の傍ら仕事してて収入そんなに多くないのに税金とられたら老後2000万なんて貯まるわけないですやん！,わからない
ブルーシーよりもデヒロがリプにいいね押してるのおもしれーわwww####流石、親戚のおぢさん＆宣伝部長ですね,おもしれーわwww
ブルーシーよりもデヒロがリプにいいね押してるのおもしれーわwww####流石、親戚のおぢさん＆宣伝部長ですね,流石、親戚のおぢさん＆宣伝部長ですね
ブルーシーよりもデヒロがリプにいいね押してるのおもしれーわwww####流石、親戚のおぢさん＆宣伝部長ですね,流石
規模や人数が違うと言われればそれまでだけど。####私の地元も道がなくなり人が住める住めないとまだやってる。####でも皆んな北へ北へいくよね。誰か南にその為に行ってるのかな。####北にはなんか美味しい餌でもあんのかね,誰か南にその為
規模や人数が違うと言われればそれまでだけど。####私の地元も道がなくなり人が住める住めないとまだやってる。####でも皆んな北へ北へいくよね。誰か南にその為に行ってるのかな。####北にはなんか美味しい餌でもあんのかね,北にはなんか美味しい餌でもあんのかね##
規模や人数が違うと言われればそれまでだけど。####私の地元も道がなくなり人が住める住めないとまだやってる。####でも皆んな北へ北へいくよね。誰か南にその為に行ってるのかな。####北にはなんか美味しい餌でもあんのかね,美味しい餌
ロシア陸軍のスタンダード【大隊戦術群】が、##敵正規軍には通じなかった事を知れたいい経験じゃないかな？,経験じゃないかな？
